COUNTRY_DISPLAY,YEAR_DISPLAY,STARTYEAR,ENDYEAR,GHO_DISPLAY,DIMENSION_NAME,Value_num
Bhutan,2022,2022,2022,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",Male,9.3
Bhutan,2019,2019,2019,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Both sexes,6.1
Bhutan,2013,2013,2013,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Female,5.7
Bhutan,2006,2006,2006,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Beer,4.1
Bhutan,1992,1992,1992,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",Both sexes,1.9
Bhutan,1968,1968,1968,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",All types,0.55
Bhutan,1984,1984,1984,"Mean Non-HDL cholesterol, crude",Both sexes,2.9
Bhutan,2008,2008,2008,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),Female,13.3
Bhutan,2012,2012,2012,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",Both sexes,7.1
Bhutan,2001,2001,2001,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",Male,2.7
Bhutan,2030,2030,2030,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),Female,1.6
Bhutan,2025,2025,2025,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),Male,9.5
Bhutan,2010,2010,2010,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol), three-year average",,2.6
Bhutan,2017,2017,2017,"Mean HDL cholesterol, age-standardized",Male,1.1
Bhutan,2022,2022,2022,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",Male,3.1
Bhutan,2013,2013,2013,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Both sexes,35.2
Bhutan,2021,2021,2021,Crude suicide rates (per 100 000 population),Male,6.2
Bhutan,2010,2010,2010,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Male,3.6
Bhutan,2002,2002,2002,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",Male,21.7
Bhutan,2013,2013,2013,Insufficiently active (crude estimate),Male,82.7
Bhutan,2021,2021,2021,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,Female,43
Bhutan,2007,2007,2007,"Prevalence of diabetes, crude",Both sexes,15.8
Bhutan,2021,2021,2021,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Both sexes,45.4
Bhutan,2001,2001,2001,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Both sexes,12.3
Bhutan,2018,2018,2018,"Diabetes treatment coverage, age-standardized",Male,14.2
Bhutan,1982,1982,1982,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Wine,0
Bhutan,2021,2021,2021,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",Female,51.3
Bhutan,1998,1998,1998,"Prevalence of diabetes, crude",Both sexes,13.5
Bhutan,1994,1994,1994,"Prevalence of diabetes, crude",Female,8.5
Bhutan,2002,2002,2002,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,1.7
Bhutan,2001,2001,2001,Insufficiently active (crude estimate),Female,84.6
Bhutan,2005,2005,2005,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",Female,27.9
Bhutan,2025,2025,2025,Estimate of current tobacco smoking prevalence (%),Female,2.2
Bhutan,2005,2005,2005,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Female,29.8
Bhutan,2008,2008,2008,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,2.1
Bhutan,1992,1992,1992,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Male,1.1
Bhutan,2015,2015,2015,"Mean Non-HDL cholesterol, age-standardized",Both sexes,3.1
Bhutan,2020,2020,2020,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Female,50.5
Bhutan,2002,2002,2002,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",All types,4.5
Bhutan,1996,1996,1996,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Female,4.7
Bhutan,2019,2019,2019,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Spirits,0.3
Bhutan,2021,2021,2021,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Both sexes,17.3
Bhutan,1995,1995,1995,"Mean total cholesterol,  crude",Female,4.2
Bhutan,2016,2016,2016,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Female,5.6
Bhutan,2022,2022,2022,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Female,53.2
Bhutan,2014,2014,2014,"Prevalence of diabetes, crude",Female,12.6
Bhutan,1992,1992,1992,"Mean total cholesterol,  crude",Female,4.1
Bhutan,1987,1987,1987,"Mean total cholesterol,  age-standardized",Female,4.1
Bhutan,1993,1993,1993,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Male,22
Bhutan,2012,2012,2012,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,3.2
Bhutan,1980,1980,1980,"Mean HDL cholesterol, age-standardized",Both sexes,1.2
Bhutan,2003,2003,2003,"Mean total cholesterol,  crude",Female,4.2
Bhutan,2009,2009,2009,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),Male,7.4
Bhutan,1995,1995,1995,"Prevalence of diabetes, crude",Male,12.3
Bhutan,2030,2030,2030,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),Female,0.8
Bhutan,2009,2009,2009,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",Female,6.8
Bhutan,1988,1988,1988,"Mean Non-HDL cholesterol, crude",Both sexes,3
Bhutan,2021,2021,2021,Crude suicide rates (per 100 000 population),Both sexes,5.1
Bhutan,2017,2017,2017,"Prevalence of diabetes, age-standardized",Male,18
Bhutan,2007,2007,2007,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol), three-year average",,2.6
Bhutan,2013,2013,2013,"Mean HDL cholesterol, age-standardized",Both sexes,1.1
Bhutan,2018,2018,2018,Total NCD Deaths,Male,1560
Bhutan,1980,1980,1980,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Beer,0.5
Bhutan,2001,2001,2001,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",Female,23.4
Bhutan,2003,2003,2003,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",All types,4.5
Bhutan,2001,2001,2001,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Male,5.7
Bhutan,2004,2004,2004,"Prevalence of diabetes, age-standardized",Male,12.1
Bhutan,2007,2007,2007,"Mean Non-HDL cholesterol, age-standardized",Female,3.2
Bhutan,2014,2014,2014,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Female,41.9
Bhutan,2007,2007,2007,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Male,13.7
Bhutan,1991,1991,1991,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Male,3.2
Bhutan,2005,2005,2005,Total NCD Deaths,Female,970
Bhutan,2013,2013,2013,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Female,3.5
Bhutan,2018,2018,2018,"Prevalence of diabetes, age-standardized",Both sexes,18.8
Bhutan,2010,2010,2010,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Both sexes,10.4
Bhutan,1981,1981,1981,"Mean total cholesterol,  crude",Female,4
Bhutan,2010,2010,2010,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",All types,4.5
Bhutan,2018,2018,2018,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",Male,4.2
Bhutan,2016,2016,2016,"Prevalence of diabetes, crude",Male,16.3
Bhutan,1987,1987,1987,"Mean Non-HDL cholesterol, crude",Female,2.9
Bhutan,2003,2003,2003,Crude suicide rates (per 100 000 population),Male,6.9
Bhutan,2022,2022,2022,Estimate of current tobacco use prevalence (%),Male,27.2
Bhutan,1987,1987,1987,"Mean Non-HDL cholesterol, age-standardized",Both sexes,3
Bhutan,1974,1974,1974,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Spirits,0
Bhutan,2016,2016,2016,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",Both sexes,4.4
Bhutan,2000,2000,2000,"Mean total cholesterol,  age-standardized",Female,4.3
Bhutan,2015,2015,2015,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),Female,4.2
Bhutan,2001,2001,2001,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Spirits,0.3
Bhutan,1995,1995,1995,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Male,18.7
Bhutan,2001,2001,2001,"Prevalence of diabetes, crude",Female,14.8
Bhutan,2018,2018,2018,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Both sexes,41.5
Bhutan,1996,1996,1996,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",Both sexes,16.4
Bhutan,2005,2005,2005,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",Both sexes,23.8
Bhutan,2003,2003,2003,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Male,1.9
Bhutan,2000,2000,2000,Estimate of current tobacco smoking prevalence (%),Male,18.5
Bhutan,2022,2022,2022,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),Male,8
Bhutan,2016,2016,2016,"Prevalence of diabetes, age-standardized",Both sexes,14.5
Bhutan,2001,2001,2001,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",Female,21.1
Bhutan,2018,2018,2018,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",Both sexes,17.2
Bhutan,2010,2010,2010,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Female,6.4
Bhutan,1994,1994,1994,"Prevalence of diabetes, age-standardized",Male,9.7
Bhutan,1995,1995,1995,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Male,1.1
Bhutan,2006,2006,2006,"Mean Non-HDL cholesterol, age-standardized",Male,3.2
Bhutan,2008,2008,2008,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),Both sexes,10.1
Bhutan,1993,1993,1993,"Prevalence of diabetes, crude",Male,11.7
Bhutan,1996,1996,1996,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,1.1
Bhutan,2009,2009,2009,"Mean HDL cholesterol, age-standardized",Female,1.2
Bhutan,1994,1994,1994,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",Male,16.4
Bhutan,2009,2009,2009,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Male,2.4
Bhutan,2020,2020,2020,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,4.5
Bhutan,1992,1992,1992,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Spirits,0
Bhutan,2014,2014,2014,"Mean total cholesterol,  age-standardized",Female,4.2
Bhutan,2014,2014,2014,Prevalence of insufficient physical activity among adults aged 18+ years (crude estimate) (%),Male,7.5
Bhutan,2006,2006,2006,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",Male,9.3
Bhutan,2007,2007,2007,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Both sexes,10.5
Bhutan,2009,2009,2009,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,2.3
Bhutan,2007,2007,2007,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,2.4
Bhutan,2019,2019,2019,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",Male,3.9
Bhutan,2021,2021,2021,"Prevalence of diabetes, crude",Male,16.7
Bhutan,2006,2006,2006,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Male,2.9
Bhutan,2004,2004,2004,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",Male,21.2
Bhutan,2025,2025,2025,Estimate of current cigarette smoking prevalence (%),Both sexes,4.5
Bhutan,1993,1993,1993,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",Female,15.4
Bhutan,2014,2014,2014,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",Female,4.9
Bhutan,2018,2018,2018,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Female,4.8
Bhutan,2001,2001,2001,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol), three-year average",,2.6
Bhutan,1996,1996,1996,"Prevalence of diabetes, age-standardized",Female,11
Bhutan,1993,1993,1993,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Female,3.4
Bhutan,2002,2002,2002,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Male,6.1
Bhutan,1982,1982,1982,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",All types,0.55
Bhutan,2008,2008,2008,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Male,2.5
Bhutan,2007,2007,2007,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",Male,12.6
Bhutan,2015,2015,2015,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",Male,19
Bhutan,1999,1999,1999,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",Both sexes,1.4
Bhutan,1992,1992,1992,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",Female,2.3
Bhutan,1991,1991,1991,"Mean total cholesterol,  age-standardized",Male,4.2
Bhutan,1998,1998,1998,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",Beer,1.79
Bhutan,1994,1994,1994,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",Female,17.2
Bhutan,2012,2012,2012,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",Both sexes,11.2
